CC1=CN=C(C=N1)C(=O)OC(C)CCC2[C@H]3[C@@]2(C[C@@H]4[C@H](C3)C(=C)C(=O)O4)C,3.3
C1=CC=C(C(=C1)C(=O)NCCS(=O)(=O)O)NC2=CC3=C(C=C2)C(=NN3)/C=C/C4=CC=CC=N4,3.1
CC(=CCC1=C2C(=C(C3=C1OC=C(C3=O)C4=CC(=C(C=C4)O)O)O)C=C(C(O2)(C)C)C(C)(C)C=C)C,7.0
CCC(C)CCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCC(C)C)COP(=O)(O)OCC(COP(=O)(O)OC[C@@H](COC(=O)CCCCCCCCCC(C)C)OC(=O)CCCCCCCCCC(C)C)O,21.2
CC1=C(C=CC=C1C(F)(F)F)CN2C(=O)C(CN(C2=O)C3=CC=C(C=C3)N4CCNC4=O)C(=O)NC(COC(C)(C)C)C(=O)OC,3.4
CC1=CSC2=NC(=C(N12)C(=O)N(C)CC=C)C,3.1
CCCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCCCCCCCC(C)C)COC(=O)CCCCCCCCCCCCCCCCC(C)CC,30.0
C1C2CC3CC1CC(C2)(C3)C(=O)NC4=NN=CS4,2.5
C1=CC(=CC=C1COC(=O)C(C(C(F)(F)F)(F)F)(F)F)OC(=O)C(C(C(F)(F)F)(F)F)(F)F,6.3
CN1C[C@H](C=C2[C@H]1C[C@@H]3CNC4=CC=CC2=C34)C5=CC=CC=C5,3.6
C12=C(C(=C(C(=C1Cl)Cl)Cl)S(=O)(=O)O)N=C(N2)C(F)(F)F,3.0
C[C@@H]1CN(C[C@]12CCN(C2=O)C3=CSC=C3)C(=O)NC4CC4,1.3
CC1CC(=NO1)NC(=O)C(C2=CC=CC=C2)N3CCCC4=CC=CC=C43,3.8
C1=CN(C=N1)C(=C([S-])[S-])C#N,0.7
CCN(CC)C1=CC=C(C=C1)C(=O)N2CCC(CC2)N3C=C(N=N3)C4=NC(=NO4)C,2.5
CCCNC(=O)N1CC(C1)C2=NC(=NO2)CCOC3=CC=CC(=C3)C,2.5
CC1=CC=CC=C1C2=NC3=C(C=C(C=C3)OC)C(=C2)C,4.6
COC1=C(C=CC(=C1)C2=CC(=CC=C2)C(F)(F)F)N3C4=C(C=CC3=O)C=C(C=C4)S(=O)(=O)NC5=NN=CC=C5,4.3
CC(C)C1=C(CC(O1)C(=C)CC(=C)C2=CC=CC=C2)C(=O)OC,5.4
C1CCN(C1)CC2=C(C=CC3=CC=CC=C32)O,3.1
C1COC2=C(O1)C=CC(=C2)C(=O)N/N=C/C3=CC(=C(C=C3)O)I,2.8
C[C@H]1[C@H]([C@H]([C@@H]([C@@H](O1)OC2[C@H]([C@H]([C@H](O[C@H]2OC3[C@H]([C@@H](O[C@@H]([C@H]3O)CO)O[C@H]4[C@H]([C@H](O[C@H]([C@@H]4O)O[C@H]([C@@H](CO)O)[C@@H]([C@H](C=O)O)O)CO)O)NC(=O)C)CO)O)O)O)O)O,-9.3
CC1=C(C=CC(=C1)OC2=C(C=CC=N2)F)C3=C(C(=O)NC(=O)N3C)C,2.5
C1C[C@H]2C[C@@H]1CC2C3=C(C(=CC=C3)C4C[C@@H]5CC[C@H]4C5)C6C[C@@H]7CC[C@H]6C7,8.8
CC1=CC(=CC=C1)N2C(=NC3=C(C2=O)C=C(C=C3)C(=O)C4=C(NN(C4=O)C)C)C,2.7
CC1=CC=C(C=C1)S(=O)(=O)NC(=O)N(CC=C)C(C)C2=CC=CC=C2,3.6
CC(C)NC1=NC2=C(CCN(C2)C(=O)N(C)C)N=C1N3CCC(CC3)C(C4=C(C=C(C=C4)F)F)F,3.6
CC1=CC=C(C=C1)CS(=O)(=O)NC2CCC3(CC2)C(=O)N(C(=O)N3)CCOC4=CC=C(C=C4)F,3.0
C#CCOC(=O)C1=CC=C(C=C1)[N+](=O)[O-],2.1
